0 0 0.0000000000000000e+00 6.9314718055994529e-01
0 0 0.0000000000000000e+00 6.9314718055994529e-01
0 0 0.0000000000000000e+00 6.9314718055994529e-01
0 0 0.0000000000000000e+00 6.9314718055994529e-01
1 0 0.0000000000000000e+00 0.0000000000000000e+00
0 0 0.0000000000000000e+00 6.9314718055994529e-01
1 0 0.0000000000000000e+00 0.0000000000000000e+00
0 0 0.0000000000000000e+00 6.9314718055994529e-01
1 0 0.0000000000000000e+00 0.0000000000000000e+00
0 0 0.0000000000000000e+00 6.9314718055994529e-01
1 0 0.0000000000000000e+00 0.0000000000000000e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
1 0 0.0000000000000000e+00 0.0000000000000000e+00
0 0 0.0000000000000000e+00 6.9314718055994529e-01
0 0 0.0000000000000000e+00 6.9314718055994529e-01
1 0 0.0000000000000000e+00 0.0000000000000000e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
1 0 0.0000000000000000e+00 0.0000000000000000e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
1 0 0.0000000000000000e+00 0.0000000000000000e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
2 0 0.0000000000000000e+00 2.9957322735539909e+00
